date,beach_event_id,start_date,end_date,start_date_clipped,end_date_clipped,duration_days_clean,analysis_period,post_emergency,study_group,impact_level,advisory_type_clean,advisory_cause_clean,source_clean,cause_group,beach_name_clean,station_id,station_name_clean,station_lat,station_lon,beach_lat,beach_lon,active_advisory_day,closure_active_day,posting_active_day,rain_advisory_event,bacteria_related_event,tijuana_river_related_event,sewage_infrastructure_event,sewage_related_event,severity_score,enterococcus_flag,fecal_coliform_flag,total_coliform_flag,ecoli_flag,end_date_was_missing
2023-07-26,117,2023-06-16,2023-07-28,2023-06-16,2023-07-28,42,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Dog Beach, O.B.",409,FM-010,32.7561,-117.253576204,32.75617,-117.252734,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-07-27,117,2023-06-16,2023-07-28,2023-06-16,2023-07-28,42,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Dog Beach, O.B.",409,FM-010,32.7561,-117.253576204,32.75617,-117.252734,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-07-28,117,2023-06-16,2023-07-28,2023-06-16,2023-07-28,42,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Dog Beach, O.B.",409,FM-010,32.7561,-117.253576204,32.75617,-117.252734,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-17,118,2023-06-17,2023-06-18,2023-06-17,2023-06-18,1,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-18,118,2023-06-17,2023-06-18,2023-06-17,2023-06-18,1,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-15,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-16,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-17,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-18,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-19,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-20,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-21,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-22,119,2023-06-15,2023-06-22,2023-06-15,2023-06-22,7,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tecolote Shores,486,MB-041,32.7732,-117.21,32.777317,-117.211315,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-18,120,2023-06-18,2023-06-21,2023-06-18,2023-06-21,3,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-19,120,2023-06-18,2023-06-21,2023-06-18,2023-06-21,3,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-20,120,2023-06-18,2023-06-21,2023-06-18,2023-06-21,3,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-21,120,2023-06-18,2023-06-21,2023-06-18,2023-06-21,3,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-21,121,2023-06-21,2023-06-22,2023-06-21,2023-06-22,1,Pre-emergency,0,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Mission Bay, Fanuel Park",506,MB-120,32.7908,-117.2443,32.7913,-117.248952,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-22,121,2023-06-21,2023-06-22,2023-06-21,2023-06-22,1,Pre-emergency,0,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Mission Bay, Fanuel Park",506,MB-120,32.7908,-117.2443,32.7913,-117.248952,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-21,122,2023-06-21,2023-06-22,2023-06-21,2023-06-22,1,Pre-emergency,0,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Mission Bay,500,MB-100,32.7823,-117.2325,32.760031,-117.247919,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-22,122,2023-06-21,2023-06-22,2023-06-21,2023-06-22,1,Pre-emergency,0,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Mission Bay,500,MB-100,32.7823,-117.2325,32.760031,-117.247919,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-23,123,2023-06-23,2023-06-24,2023-06-23,2023-06-24,1,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Diego Bay,335,EH-120,32.628801978,-117.108093878,32.707794,-117.237025,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-24,123,2023-06-23,2023-06-24,2023-06-23,2023-06-24,1,Pre-emergency,0,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Diego Bay,335,EH-120,32.628801978,-117.108093878,32.707794,-117.237025,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-26,124,2023-06-26,2023-06-27,2023-06-26,2023-06-27,1,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Silver Strand State Beach,1037,IB-068,32.626401,-117.139424,32.636836,-117.144303,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-27,124,2023-06-26,2023-06-27,2023-06-26,2023-06-27,1,Pre-emergency,0,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Silver Strand State Beach,1037,IB-068,32.626401,-117.139424,32.636836,-117.144303,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-28,125,2023-06-28,2023-06-29,2023-06-28,2023-06-29,1,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Mission Bay, Fanuel Park",506,MB-120,32.7908,-117.2443,32.7913,-117.248952,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-29,125,2023-06-28,2023-06-29,2023-06-28,2023-06-29,1,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,"Mission Bay, Fanuel Park",506,MB-120,32.7908,-117.2443,32.7913,-117.248952,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2023-06-28,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-06-29,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-06-30,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-01,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-02,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-03,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-04,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-05,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-06,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-07,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-08,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-09,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-10,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-11,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-12,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-13,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-14,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-15,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-16,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-17,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-18,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-19,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-20,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-21,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-22,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-23,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-24,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-25,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-26,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-27,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-28,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-29,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-30,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-07-31,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-01,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-02,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-03,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-04,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-05,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-06,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-07,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-08,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-09,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-10,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-11,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-12,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-13,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-14,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-15,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-16,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-17,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-18,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-19,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-20,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2023-08-21,126,2023-06-28,2023-09-06,2023-06-28,2023-09-06,70,Immediate post-emergency,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,La Jolla Cove,415,FM-070,32.85045,-117.2727,32.850235,-117.272347,1,0,1,0,1,0,0,0,1,0,0,0,0,False
